treeID,Z,TreeSpecies,coords.x1,coords.x2,DBH,Biomass
21198,19.85,2,294356.125,6808008.375,49.70370239,946.8183474
21199,16.91,2,294385.125,6808008.375,33.43427671,429.4475166
21200,20.22,2,294418.625,6808008.375,52.53701023,1044.692728
21201,9.77,3,294645.375,6808008.375,14.02507455,53.06383685
21202,2.17,2,294742.625,6808008.375,3.191912998,1.568700104
21203,9.46,3,294892.375,6808008.375,13.32951462,46.43962076
21204,26.43,3,295185.125,6808008.375,439.7804538,3934.055154
21205,15.06,3,295199.625,6808008.375,37.21367933,485.5272808
21206,8.19,3,293664.125,6808008.125,10.81132424,26.62263054
21207,20.84,2,294160.125,6808008.125,57.87695073,1231.44333
21208,17.59,2,294248.375,6808008.125,36.44633764,516.5295659
21209,11.53,2,294696.625,6808008.125,17.72937657,92.75925911
21210,8.96,2,294834.375,6808008.125,13.01776858,41.05910482
21211,5.9,2,294965.875,6808008.125,8.477265367,13.27791078
21212,20.94,3,295133.375,6808008.125,439.7804538,3934.055154
21213,11.29,2,293842.375,6808007.875,17.2397261,86.23747272
21214,5.6,2,294048.625,6808007.875,8.067998659,11.70019385
21215,18.42,2,294243.125,6808007.875,40.64923725,646.0526501
21216,10.33,3,294898.875,6808007.875,15.38004173,67.39051903
21217,9.52,3,294952.625,6808007.875,13.46134126,47.65678196
21218,20.36,3,295092.375,6808007.875,1210.25298,4601.766881
21219,11.83,2,293833.875,6808007.625,18.35868132,101.5334844
21220,14.32,2,293887.625,6808007.625,24.49275077,209.4233058
21221,4.84,2,293911.625,6808007.625,7.043455873,8.3249066
21222,19.25,1,294103.625,6808007.625,28.6206171,387.0243181
21223,15.92,3,294293.125,6808007.625,45.85245242,694.8610137
21224,17,2,294464.875,6808007.625,33.81336601,440.104577
21225,6.45,3,294621.125,6808007.625,8.002142564,11.9335224
21226,15.97,3,294656.625,6808007.625,46.45328749,709.5282908
21227,6.82,3,294785.875,6808007.625,8.551515898,14.22841712
21228,2.18,2,294793.625,6808007.625,3.209775539,1.583453749
21229,7.43,2,295016.125,6808007.625,10.64523171,24.06140146
21230,16.99,3,294190.125,6808007.375,62.35143172,1088.102423
21231,16.91,2,294313.375,6808007.375,33.43427671,429.4475166
21232,18.39,2,294474.125,6808007.375,40.48578164,640.8664508
21233,13.09,2,294485.875,6808007.375,21.2376671,147.2266234
21234,14.7,3,294660.125,6808007.375,34.34285793,418.021204
21235,22.03,3,295122.125,6808007.375,439.7804538,3934.055154
21236,3.97,3,293673.125,6808007.125,4.740895722,3.212091811
21237,4.61,3,293798.625,6808007.125,5.533514532,4.647375146
21238,10.13,3,293814.375,6808007.125,14.88059164,61.89235859
21239,18.77,2,294439.875,6808007.125,42.62786412,709.6529241
21240,21.63,2,294443.375,6808007.125,66.02803673,1517.712532
21241,16.78,2,294478.625,6808007.125,32.89651599,414.4898815
21242,11.19,3,294877.625,6808007.125,17.75535533,96.91463154
21243,12.8,3,295009.875,6808007.125,23.54673655,189.8735487
21244,13.38,3,295084.625,6808007.125,26.24798122,241.6202824
21245,4.48,3,293643.125,6808006.875,5.370914181,4.321525545
21246,3.36,3,293669.125,6808006.875,3.993522723,2.183302667
21247,9.62,3,293817.625,6808006.875,13.68399337,49.75324313
21248,3.37,3,293926.875,6808006.875,4.005820131,2.197932438
21249,10.35,3,294007.625,6808006.875,15.43099224,67.96554141
21250,16.34,3,294073.625,6808006.875,51.33817725,828.2940214
21251,19.05,2,294081.125,6808006.875,44.31234336,764.8808825
21252,18.63,2,294172.625,6808006.875,41.82019546,683.5144047
21253,18.58,2,294256.625,6808006.875,41.53706639,674.4080231
21254,17.91,3,294287.375,6808006.875,87.10370042,1604.855678
21255,22.26,2,294360.625,6808006.875,73.95465505,1792.427928
21256,20.05,2,294415.875,6808006.875,51.20542714,998.5490649
21257,17.52,2,294460.875,6808006.875,36.1197975,506.8347566
21258,8.54,3,294862.875,6808006.875,11.45802511,31.09282355
21259,9.87,3,294881.625,6808006.875,14.25736109,55.38688527
21260,10.49,3,294907.625,6808006.875,15.79295468,72.1254633
21261,14.41,3,295160.375,6808006.875,32.27160235,370.5689406
21262,7.82,3,293893.625,6808006.625,10.16120872,22.55124918
21263,2.78,3,294043.875,6808006.625,3.268596242,1.442244956
21264,23.11,1,294131.625,6808006.625,41.50890269,881.8456527
21265,17.67,1,294142.375,6808006.625,24.80010175,275.0764023
21266,18.62,1,294145.375,6808006.625,27.02162395,337.920041
21267,18.33,1,294154.375,6808006.625,26.32054161,317.3988692
21268,18.08,2,294410.125,6808006.625,38.84979724,589.5856185
21269,12.95,3,294651.125,6808006.625,24.20682067,202.0919027
21270,11.22,3,294944.125,6808006.625,17.84568626,98.14431201
21271,10.84,2,294986.875,6808006.625,16.35262228,75.10410214
21272,23.36,1,295109.375,6808006.625,42.59313506,929.9617447
21273,11.76,2,293849.625,6808006.375,18.21007699,99.42181443
21274,3.48,2,293989.375,6808006.375,5.19883793,4.078291598
21275,17.64,1,294085.625,6808006.375,24.73333894,273.2876648
21276,21.15,1,294089.625,6808006.375,34.19035033,581.1501988
21277,19.44,1,294121.375,6808006.375,29.12462149,403.1480526
21278,16,3,294290.875,6808006.375,46.8200594,718.4788948
21279,21.22,2,294405.875,6808006.375,61.58401024,1361.779652
21280,21.48,2,294426.125,6808006.375,64.34391001,1458.715435
21281,19.68,2,294433.125,6808006.375,48.47903478,904.9197499
21282,6.92,3,294636.125,6808006.375,8.703907136,14.91269097
21283,2.41,2,294691.875,6808006.375,3.603247347,1.938920651
21284,12.25,2,294847.125,6808006.375,19.27398146,115.0788754
21285,11.41,3,294913.125,6808006.375,18.43089439,106.2937225
21286,6.67,3,294961.375,6808006.375,8.326119328,13.2546032
21287,17.25,3,295136.625,6808006.375,67.95933089,1214.027004
21288,21.94,3,295192.125,6808006.375,439.7804538,3934.055154
21289,2.73,3,293636.125,6808006.125,3.204379372,1.387358072
21290,19.95,1,294110.625,6808006.125,30.53142056,449.7349251
21291,17.96,3,294284.875,6808006.125,88.94773775,1639.26308
21292,17.75,2,294318.625,6808006.125,37.20801629,539.3655906
21293,20.08,2,294352.375,6808006.125,51.43663331,1006.544075
21294,20.01,2,294367.125,6808006.125,50.8996104,987.9859127
21295,7.06,3,294638.125,6808006.125,8.920225779,15.92034687
21296,8.38,3,294806.125,6808006.125,11.15836261,28.96889127
21297,11.71,3,294902.625,6808006.125,19.40378465,120.5273522
21298,12.87,3,294938.625,6808006.125,23.8516552,195.481414
21299,20.13,1,294097.875,6808005.875,31.04772528,467.4017607
21300,19.94,2,294162.625,6808005.875,50.37108239,969.7635323
21301,19.64,3,294299.375,6808005.875,266.0216561,3365.714808
21302,18.81,3,294303.125,6808005.875,136.3033063,2354.978187
21303,16.09,2,294340.625,6808005.875,30.22216,343.0801873
21304,3.71,3,294704.125,6808005.875,4.422496737,2.738033585
21305,9.21,2,294865.875,6808005.875,13.43118892,44.62003918
21306,13.57,3,294923.875,6808005.875,27.22802503,261.4550505
21307,11.48,2,295050.875,6808005.875,17.62637793,91.36517304
21308,14.15,3,295071.125,6808005.875,30.57168549,332.6410159
21309,23.3,1,295103.125,6808005.875,42.32930509,918.1799227
21310,23.81,3,295182.375,6808005.875,439.7804538,3934.055154
21311,7.74,3,293651.625,6808005.625,10.02485094,21.75023444
21312,24.49,1,294137.375,6808005.625,48.03681126,1182.414978
21313,19.06,3,294249.875,6808005.625,160.3692535,2621.444969
21314,3.36,3,294628.375,6808005.625,3.993522723,2.183302667
21315,2.92,3,294758.125,6808005.625,3.446510662,1.603022807
21316,9.28,2,294855.375,6808005.625,13.54842684,45.66322049
21317,9.81,3,295062.625,6808005.625,14.1175101,53.98163247
21318,19.8,3,295176.625,6808005.625,323.1818096,3607.078363
21319,12.22,3,293807.875,6808005.375,21.21182009,149.1373541
21320,19.05,1,294094.875,6808005.375,28.10125704,370.7299145
21321,18.78,1,294105.875,6808005.375,27.4176081,349.7854447
21322,19.29,2,294330.125,6808005.375,45.83474453,815.5359622
21323,2.11,2,294577.625,6808005.375,3.083137489,1.481337537
21324,10.35,2,294780.625,6808005.375,15.4292573,64.4490134
21325,7.74,3,293649.375,6808005.125,10.02485094,21.75023444
21326,11.3,3,293821.375,6808005.125,18.08929574,101.498399
21327,19.55,2,294184.125,6808005.125,47.57287543,874.1097477
21328,2.21,3,294220.375,6808005.125,2.502518258,0.88698247
21329,17.73,2,294311.625,6808005.125,37.1116197,536.4586766
21330,18.42,2,294323.875,6808005.125,40.64923725,646.0526501
21331,17.24,2,294385.125,6808005.125,34.85255081,469.7794886
21332,21.42,2,294423.625,6808005.125,63.68960248,1435.757169
21333,6.57,2,294751.875,6808005.125,9.407397586,17.38729316
21334,14.51,3,294842.625,6808005.125,32.96371508,386.2869228
21335,12.23,2,294848.875,6808005.125,19.22944665,114.3984277
21336,12.43,2,294874.625,6808005.125,19.67923734,121.370736
21337,11.64,2,294981.625,6808005.125,17.95784631,95.89379817
21338,14.41,3,295076.875,6808005.125,32.27160235,370.5689406
21339,3.74,3,293640.625,6808004.875,4.459205008,2.789891695
21340,2.28,2,293861.625,6808004.875,3.384660252,1.734131988
21341,2.92,2,293917.375,6808004.875,4.396186567,2.850268514
21342,10.3,3,294024.625,6808004.875,15.30396466,66.53677824
21343,7.86,3,294034.375,6808004.875,10.22993159,22.96185979
21344,17,3,294270.625,6808004.875,62.55206258,1092.690355
21345,8.47,3,294808.375,6808004.875,11.32606631,30.14630141
21346,10.63,3,294909.125,6808004.875,16.16449844,76.5311203
21347,19.16,3,295094.375,6808004.875,172.3843397,2736.528757
21348,20.53,3,295124.875,6808004.875,6439.07973,4956.684733
21349,2.94,3,293700.625,6808004.625,3.471728341,1.626872664
21350,11.46,2,293823.875,6808004.625,17.58532571,90.81282908
21351,17.71,1,294142.875,6808004.625,24.88942567,277.4788644
21352,18.87,1,294147.375,6808004.625,27.64330758,356.6360744
21353,21.62,2,294169.375,6808004.625,65.91355137,1513.706955
21354,11.47,3,294224.875,6808004.625,18.62055026,109.0020124
21355,16.82,2,294314.625,6808004.625,33.06076465,419.0382102
21356,19.53,2,294389.875,6808004.625,47.43571903,869.4617592
21357,9.01,2,294787.375,6808004.625,13.09980427,41.7511821
21358,10.7,3,294976.875,6808004.625,16.35399515,78.83059918
21359,11.69,3,293871.375,6808004.375,19.33696279,119.52295
21360,19.58,1,294153.625,6808004.375,29.50281984,415.4455182
21361,15.53,2,294667.125,6808004.375,28.25054579,293.901531
21362,2.08,2,294721.625,6808004.375,3.027645441,1.438384983
21363,11.68,3,294878.125,6808004.375,19.30366025,119.0238332
21364,14.43,3,295080.125,6808004.375,32.40824486,373.6602907
21365,23.78,3,295197.875,6808004.375,439.7804538,3934.055154
21366,6.05,3,293658.875,6808004.125,7.431665545,9.826105557
21367,6.15,3,293776.375,6808004.125,7.572162515,10.3197714
21368,9.48,3,294027.625,6808004.125,13.37331175,46.84201231
21369,22.11,1,294128.125,6808004.125,37.53568211,712.9570413
21370,21.05,2,294159.125,6808004.125,59.8803487,1301.869143
21371,13.2,3,294232.125,6808004.125,25.36520232,224.2150062
21372,16.56,3,294246.875,6808004.125,54.66768687,908.2924242
21373,17.85,3,294309.125,6808004.125,84.98020297,1564.539887
21374,15.14,2,294490.375,6808004.125,26.96974161,263.6825859
21375,6.05,2,294813.125,6808004.125,8.683394785,14.12477287
21376,10.76,2,294870.375,6808004.125,16.19893989,73.26472291
21377,12.67,3,295153.125,6808004.125,22.99442958,179.8788513
21378,11.33,3,293891.375,6808003.875,18.18168775,102.7848291
21379,4.34,2,293909.375,6808003.875,6.372264428,6.526476365
21380,20.35,1,294091.875,6808003.875,31.69358141,489.9194987
21381,18.88,1,294117.375,6808003.875,27.66851876,357.4052369
21382,21.62,2,294347.625,6808003.875,65.91355137,1513.706955
21383,19.76,2,294472.125,6808003.875,49.04961321,924.4054649
21384,8.86,3,294645.625,6808003.875,12.07900671,35.78568055
21385,2.55,3,294773.875,6808003.875,2.969470993,1.200177769
21386,14.38,3,294821.375,6808003.875,32.06827223,365.9799994
21387,9.43,3,294828.875,6808003.875,13.26408862,45.84219926
21388,8.01,3,294916.125,6808003.875,10.49095409,24.5638689
21389,6.53,3,294955.375,6808003.875,8.119070305,12.39973886
21390,4.45,3,294970.875,6808003.875,5.333530467,4.248978892
21391,11.05,3,293814.625,6808003.625,17.34098804,91.37197808
21392,3.6,3,293998.625,6808003.625,4.287880951,2.553906171
21393,17.87,1,294103.125,6808003.625,25.25027264,287.2917097
21394,12.1,3,294211.875,6808003.625,20.76749401,141.8564824
21395,16.45,3,294293.125,6808003.625,52.95869577,867.3565634
21396,18.81,3,294302.875,6808003.625,136.3033063,2354.978187
21397,15.14,2,294461.125,6808003.625,26.96974161,263.6825859
21398,5.99,2,294619.625,6808003.625,8.600812363,13.78122362
21399,8.96,2,294683.625,6808003.625,13.01776858,41.05910482
21400,11.6,3,294945.625,6808003.625,19.0398087,115.1038099
21401,5.47,3,295036.875,6808003.625,6.641671575,7.345456223
21402,10.43,2,295056.125,6808003.625,15.57714417,66.09165079
21403,22.58,3,295191.375,6808003.625,439.7804538,3934.055154
21404,4.73,3,294016.625,6808003.375,5.684558001,4.965368373
21405,9.04,3,294040.625,6808003.375,12.44180147,38.71050638
21406,19.75,2,294180.125,6808003.375,48.97773953,921.9474617
21407,14.9,3,294205.625,6808003.375,35.89323667,454.2648901
21408,17.51,2,294317.125,6808003.375,36.07347433,505.4641866
21409,19.88,2,294334.125,6808003.375,49.92466542,954.4069772
21410,14.03,2,293843.375,6808003.125,23.67943343,192.8795481
21411,3.09,2,293913.875,6808003.125,4.645193177,3.196099386
21412,19.65,1,294123.875,6808003.125,29.69414335,421.7306626
21413,18.91,3,294251.625,6808003.125,145.0601675,2458.059944
21414,22.49,2,294420.875,6808003.125,77.24811262,1904.572553
21415,14.01,2,294487.125,6808003.125,23.62445386,191.7847634
21416,2.42,2,293703.375,6808002.875,3.61970722,1.955106753
21417,4.61,2,293764.375,6808002.875,6.734919162,7.45969769
21418,4.13,2,293929.875,6808002.875,6.089146109,5.858305514
21419,18.89,1,294083.625,6808002.875,27.69375681,358.176008
21420,19.43,1,294094.375,6808002.875,29.09783134,402.2833671
21421,18.98,3,294197.375,6808002.875,151.845071,2532.963819
21422,19.32,2,294368.625,6808002.875,46.03044482,822.0936089
21423,17.07,2,294654.875,6808002.875,34.11215318,448.5684209
21424,14.54,3,295077.875,6808002.875,33.17576715,391.1316758
21425,14.3,3,295082.625,6808002.875,31.53544316,354.0197739
21426,4.03,3,293935.125,6808002.625,4.814533396,3.329722412
21427,15.5,3,294193.625,6808002.625,41.27029463,583.1626818
21428,18.96,3,294243.875,6808002.625,149.8463464,2511.326615
21429,16.04,3,294260.125,6808002.625,47.31659862,730.5913834
21430,15.67,2,294454.625,6808002.625,28.72819398,305.5272432
21431,16.19,2,294466.625,6808002.625,30.59208428,352.6474878
21432,4.82,2,294568.125,6808002.625,7.016623008,8.246990912
21433,11.5,3,294931.375,6808002.625,18.71627932,110.3813666
21434,10.88,2,295016.625,6808002.625,16.42990704,76.03907089
21435,19.31,3,295116.125,6808002.625,193.9822228,2918.975034
21436,11.6,2,293827.375,6808002.375,17.87446613,94.74310783
21437,12.78,2,293866.125,6808002.375,20.49098284,134.5118791
21438,13.72,2,293882.375,6808002.375,22.84269172,176.5461521
21439,6.1,2,293989.875,6808002.375,8.752352086,14.41604577
21440,18.16,2,294172.125,6808002.375,39.26295501,602.4251402
21441,21.04,2,294360.125,6808002.375,59.78247419,1298.427196
21442,18.81,2,294397.375,6808002.375,42.86275625,717.2979776
21443,9.55,3,294701.375,6808002.375,13.52774753,48.27670483
21444,9.82,3,294831.125,6808002.375,14.14071831,54.21344514
21445,12.65,3,294888.875,6808002.375,22.91102607,178.3881929
21446,11.68,3,294935.625,6808002.375,19.30366025,119.0238332
21447,9.36,3,294951.625,6808002.375,13.11267213,44.47652588
21448,10.41,3,295086.125,6808002.375,15.58497208,69.71917104
21449,6.46,3,293753.875,6808002.125,8.016704604,11.99093832
21450,17.91,1,294119.375,6808002.125,25.34138401,289.7965278
21451,17.98,2,294325.125,6808002.125,38.34184435,573.9083951
21452,16.64,2,294448.625,6808002.125,32.32996558,398.940182
21453,10.55,3,294879.625,6808002.125,15.95099026,73.98268553
21454,10.42,3,294883.375,6808002.125,15.61080145,70.01565944
21455,12.52,3,294938.875,6808002.125,22.37872975,168.9926666
21456,11.33,2,293818.375,6808001.875,17.32051049,87.2950254
21457,9.48,2,293901.875,6808001.875,13.88709194,48.76005942
21458,20.83,2,294412.125,6808001.875,57.7841999,1228.185118
21459,4.53,3,294640.125,6808001.875,5.433333495,4.444620193
21460,8.88,2,294852.375,6808001.875,12.88717016,39.97210092
21461,8.12,3,294916.875,6808001.875,10.6857875,25.80369935
21462,13.95,3,295070.375,6808001.875,29.35362331,306.1348323
21463,18.9,1,295102.625,6808001.875,27.71902176,358.9483912
21464,7.93,1,293771.875,6808001.625,9.719069856,26.81227856
21465,8.67,1,293796.625,6808001.625,10.57587705,32.89121131
21466,10.41,1,293801.375,6808001.625,12.70384829,51.72945726
21467,13.85,2,293835.375,6808001.625,23.18960933,183.2324205
21468,9.8,2,293897.875,6808001.625,14.44082754,54.09240146
21469,15.46,3,294285.875,6808001.625,40.87289887,573.5211907
21470,18.96,2,294382.875,6808001.625,43.76050651,746.6875379
21471,14.08,3,294651.375,6808001.625,30.13695666,323.1120384
21472,2.09,3,294726.125,6808001.625,2.326652661,0.787563669
21473,7.44,3,294778.125,6808001.625,9.525937099,18.97327369
21474,10.6,3,294896.875,6808001.625,16.0840544,75.56565008
21475,9.84,3,295033.125,6808001.625,14.18725472,54.67993411
21476,20.01,3,295140.625,6808001.625,447.7978325,3951.184119
21477,5.75,3,293601.875,6808001.375,7.018007218,8.465869888
21478,18.89,1,294089.125,6808001.375,27.69375681,358.176008
21479,18.38,1,294111.125,6808001.375,26.43992234,320.8489532
21480,14.11,3,294276.625,6808001.375,30.32213282,327.1619252
21481,7.04,3,294584.875,6808001.375,8.889106305,15.77274153
21482,15.6,3,294673.125,6808001.375,42.29154485,607.9897188
21483,8.94,2,294712.875,6808001.375,12.98504336,40.78502356
21484,5.41,2,294989.375,6808001.375,7.810535682,10.77649986
21485,3.5,2,293620.875,6808001.125,5.22672047,4.127062982
21486,13.93,2,293806.625,6808001.125,23.4059301,187.4632207
21487,14.56,2,293825.375,6808001.125,25.18956226,224.1078235
21488,3.92,2,293853.125,6808001.125,5.804394559,5.237461907
21489,10.28,2,293920.625,6808001.125,15.30074081,63.04127022
21490,5.14,2,294003.375,6808001.125,7.446432776,9.557948637
21491,11.33,3,294023.375,6808001.125,18.18168775,102.7848291
21492,19.82,2,294371.875,6808001.125,49.48421598,939.2888599
21493,19.08,2,294392.625,6808001.125,44.49854891,771.0408072
21494,8.95,2,294788.625,6808001.125,13.00139964,40.92186881
21495,11.46,3,294839.125,6808001.125,18.58877482,108.5459881
21496,16.2,3,295074.375,6808001.125,49.39310636,781.1490857
21497,14.99,3,295128.125,6808001.125,36.62676378,471.5916021
21498,19.45,3,295162.625,6808001.125,219.3593868,3100.543328
21499,25.26,3,295195.625,6808001.125,439.7804538,3934.055154
21500,10.83,3,293812.625,6808000.875,16.71274316,83.2801337
21501,15.19,2,293837.875,6808000.875,27.1300016,267.3858206
21502,2.43,2,293906.625,6808000.875,3.63612069,1.971356088
21503,11.24,3,294026.625,6808000.875,17.90621473,98.97254464
21504,17.11,3,294263.875,6808000.875,64.83528763,1144.477821
21505,18.49,3,294282.375,6808000.875,113.9367927,2053.94004
21506,18.33,3,294306.125,6808000.875,105.148272,1918.513924
21507,7.04,3,294733.125,6808000.875,8.889106305,15.77274153
21508,10.53,3,294927.625,6808000.875,15.89811421,73.35852887
21509,22.59,3,295148.625,6808000.875,439.7804538,3934.055154
21510,23.4,3,295180.125,6808000.875,439.7804538,3934.055154
21511,6.58,3,293927.625,6808000.625,8.19265723,12.69925133
21512,15.66,1,294100.625,6808000.625,20.71868197,176.8733274
21513,14.71,2,294491.875,6808000.625,25.6365289,233.7697755
21514,15.09,3,294662.625,6808000.625,37.46975853,491.6261343
21515,13.06,3,294904.875,6808000.625,24.70722639,211.5452463
21516,7.05,2,294962.875,6808000.625,10.09126078,20.8980277
21517,12.17,3,295064.125,6808000.625,21.02519178,146.0599376
21518,5.43,3,293660.125,6808000.375,6.588616031,7.196196511
21519,2,3,293943.625,6808000.375,2.189186379,0.716324114
21520,20,3,294080.125,6808000.375,439.7804538,3934.055154
21521,17.45,1,294107.125,6808000.375,24.31502387,262.2152491
21522,12.07,3,294228.375,6808000.375,20.65830848,140.0917057
21523,13.31,2,294495.875,6808000.375,21.78432781,156.910866
21524,2.85,2,294627.875,6808000.375,4.291879578,2.714272952
21525,12.19,2,294798.875,6808000.375,19.14066854,113.048492
21526,9.44,3,294833.375,6808000.375,13.28586146,46.0405221
21527,12.54,3,294887.375,6808000.375,22.45953099,170.405585
21528,11.34,3,294911.375,6808000.375,18.21261263,103.2171691
21529,12.83,2,295059.875,6808000.375,20.60960769,136.4919546
21530,14.63,3,295078.625,6808000.375,33.82461308,406.0355273
21531,18.99,3,295098.375,6808000.375,152.8634018,2543.854114
21532,24.41,3,295167.375,6808000.375,439.7804538,3934.055154
21533,20.08,1,294148.375,6808000.125,30.90323099,462.4272893
21534,12.82,3,294239.375,6808000.125,23.63330834,191.4593068
21535,21.6,2,294344.625,6808000.125,65.68554398,1505.727174
21536,15.82,2,294378.625,6808000.125,29.25100406,318.4667168
21537,19.16,2,294415.375,6808000.125,45.00073798,787.7047525
21538,15.98,2,294446.875,6808000.125,29.8217164,332.8417176
21539,3.85,2,294619.625,6808000.125,5.708984254,5.040559544
21540,7.03,2,294632.875,6808000.125,10.06242817,20.74131901
21541,7.24,3,294709.375,6808000.125,9.203655651,17.30603582
21542,15.38,3,293874.625,6807999.875,40.09633519,554.7187279
21543,20.49,1,294122.625,6807999.875,32.11335513,504.7993634
21544,21.98,1,294151.375,6807999.875,37.05786316,693.5090633
21545,19.34,3,294181.125,6807999.875,198.9338712,2956.939958
21546,5.49,3,294217.125,6807999.875,6.668263175,7.421063031
21547,17.11,2,294292.375,6807999.875,34.28446362,453.4748561
21548,17.12,2,294298.375,6807999.875,34.32772208,454.7094967
21549,17.71,2,294310.375,6807999.875,37.01556593,533.5668927
21550,19.43,2,294404.125,6807999.875,46.75870335,846.5819283
21551,9.11,3,295090.375,6807999.875,12.58565457,39.90777952
21552,4.57,3,293707.125,6807999.625,5.483374931,4.545093765
21553,10.66,3,293778.625,6807999.625,16.24540186,77.50853719
21554,13.6,3,293866.125,6807999.625,27.38755744,264.7320431
21555,5.66,3,293935.125,6807999.625,6.896067589,8.090854556
21556,18.22,1,294116.125,6807999.625,26.06004839,309.934246
21557,21.85,2,294166.625,6807999.625,68.63093522,1608.540248
21558,18.82,2,294390.125,6807999.625,42.92177162,719.2217298
21559,18.77,2,294488.875,6807999.625,42.62786412,709.6529241
21560,10.16,3,294950.875,6807999.625,14.95436583,62.68861417
21561,10.67,2,294994.125,6807999.625,16.02744194,71.24324949
21562,25.14,3,295144.625,6807999.625,439.7804538,3934.055154
21563,24.46,1,295199.625,6807999.625,47.87952286,1174.896615
21564,2.74,3,293663.875,6807999.375,3.217254582,1.398231745
21565,5.22,3,293931.625,6807999.375,6.312755641,6.453795473
21566,14.85,3,294074.375,6807999.375,35.49559114,444.9175407
21567,24.78,3,294162.125,6807999.375,439.7804538,3934.055154
21568,18.84,3,294186.875,6807999.375,138.8241164,2385.428228
21569,16.53,3,294207.125,6807999.375,54.1924113,896.93712
21570,17.93,2,294329.875,6807999.375,38.0913309,566.2217987
21571,18.74,2,294384.625,6807999.375,42.45291292,703.9712241
21572,21.71,2,294422.875,6807999.375,66.9556624,1550.1373
21573,13.63,3,294940.625,6807999.375,27.54844315,268.0500387
21574,11.08,3,294972.375,6807999.375,17.42880093,92.5330506
21575,3.02,2,295020.375,6807999.375,4.543345318,3.050982171
21576,15.28,3,295082.375,6807999.375,39.15838416,532.0886423
21577,7.25,3,293991.625,6807999.125,9.219582409,17.38612636
21578,16.9,2,294463.875,6807999.125,33.39250232,428.2787977
21579,11.02,3,294692.125,6807999.125,17.25370002,90.22510023
21580,5.87,3,294704.125,6807999.125,7.182107574,8.989041107
21581,10.78,3,294861.125,6807999.125,16.57369649,81.54065597
21582,2.1,3,293651.375,6807998.875,2.341606624,0.795649381
21583,6.93,3,293771.125,6807998.875,8.719242281,14.98271602
21584,11.67,1,293816.125,6807998.875,14.37343715,70.51813975
21585,11.39,1,294019.625,6807998.875,13.99149137,65.89598694
21586,11.57,3,294030.625,6807998.875,18.94202576,113.6666715
21587,18.47,3,294197.875,6807998.875,112.7650583,2036.489458
21588,20.53,2,294396.875,6807998.875,55.10649611,1134.29205
21589,8.12,2,294779.875,6807998.875,11.68439852,30.80103715
21590,11.07,1,295051.875,6807998.875,13.56290609,60.94021643
21591,28.16,3,295172.375,6807998.875,439.7804538,3934.055154
21592,2.85,3,293613.375,6807998.625,3.357875809,1.52130251
21593,3.39,3,293938.125,6807998.625,4.030403923,2.22739751
21594,3.26,3,293941.625,6807998.625,3.870314833,2.040703541
21595,16.08,1,294099.125,6807998.625,21.51103327,194.1366363
21596,19.42,2,294313.625,6807998.625,46.69179403,844.3265837
21597,8.96,3,294641.375,6807998.625,12.27931251,37.38378094
21598,15.3,3,294667.375,6807998.625,39.34315148,536.5388291
21599,11.58,3,294923.625,6807998.625,18.97455049,114.1437528
21600,10.08,3,294932.875,6807998.625,14.75850913,60.58684366
21601,9.69,2,295038.375,6807998.625,14.24878671,52.20513186
21602,13.29,3,295114.625,6807998.625,25.80125071,232.7556764
21603,3.17,3,293646.125,6807998.375,3.758983688,1.917950931
21604,14.76,2,293824.125,6807998.375,25.78754061,237.0763572
21605,5.76,2,293984.875,6807998.375,8.285812156,12.5228931
21606,6.66,2,293987.875,6807998.375,9.534387978,18.00705822
21607,17.6,1,294112.125,6807998.375,24.64462685,270.9200266
21608,19.04,1,294120.125,6807998.375,28.0755828,369.9329383
21609,24.27,1,294128.125,6807998.375,46.90072454,1128.383299
21610,23.02,3,294172.375,6807998.375,439.7804538,3934.055154
21611,14.41,3,294664.125,6807998.375,32.27160235,370.5689406
21612,8.9,3,294750.875,6807998.375,12.15875986,36.41703138
21613,8.56,2,294817.375,6807998.375,12.37262538,35.86460495
21614,8.92,3,294826.375,6807998.375,12.19882033,36.73663008
21615,9.74,3,294946.875,6807998.375,13.95616178,52.38531069
21616,5.38,3,294069.375,6807998.125,6.522532082,7.013231187
21617,12.72,3,294234.125,6807998.125,23.20474747,183.6597048
21618,16.48,3,294303.875,6807998.125,53.41570955,878.3312993
21619,7.6,3,294579.375,6807998.125,9.789632306,20.41106027
21620,16.35,3,295148.875,6807998.125,51.48202328,831.7700959
21621,6.69,3,293617.375,6807997.875,8.355956061,13.38091024
21622,2.21,3,293654.875,6807997.875,2.502518258,0.88698247
21623,13.96,2,293892.375,6807997.875,23.48761633,189.0730647
21624,7.77,2,293902.125,6807997.875,11.15156205,27.21157307
21625,9.04,2,293924.625,6807997.875,13.14917943,42.17118341
21626,3.14,2,293944.625,6807997.875,4.717410084,3.302135622
21627,19.73,1,294089.375,6807997.875,29.91464632,429.0273418
21628,18.93,3,294280.375,6807997.875,146.9396318,2479.226027
21629,19.91,2,294324.125,6807997.875,50.14712028,962.0552154
21630,14.47,2,294447.875,6807997.875,24.9256596,218.4917011
21631,16.74,2,294456.125,6807997.875,32.7333328,409.9888714
21632,11.55,3,294863.375,6807997.875,18.87718391,112.7183629
21633,10,1,295045.375,6807997.875,12.18577544,46.63117812
21634,15.33,3,295128.375,6807997.875,39.62292361,543.2846894
